corpus,label
mua về gắn vào case máy để bàn mà ko kết_nối dc với bất_kỳ thiết_bị nào luôn,0
hàng đẹp_nha rất vừa ý,2
,2
,2
,2
,2
thẻ nhớ đủ dung_lượng hoạt_động tốt với camera ezviz mua của shop,2
thiết_kế chắc_chắn nhiều ngăn nhỏ tiện_dụng hài_lòng,2
,2
đòng hồ màu như mô_tả shop hỗ_trợ cài_đặt rất nhanh cảm_ơn mấy bé nhân_viên hỗ_trợ chu_đáo pin khỏe đồng_hồ chất_lượng,2
,2
thẻ nhớ sandisk tốt khỏi bàn,2
shop ơi mình mua nhầm_cáp sạc hic có_thể cho mình xin đổi lại cáp lightning iphone được ko shop có liên_hệ gấp qua chat mà chưa thấy trả_lời nếu có_thể đổi lại được nhé mình còn giữ nguyên hộp xin cảm_ơn rất nhiều ạ,2
xịn thật_sự,2
bị chênh bên trái không chắc_chắn,0
,2
,2
,2
,2
hàng điện_tử mà trong lúc giao hàng bị va_đập đến nổi móp_méo như thế_này không biết sản_phẩm bên trong từng chịu tác_động như_thế_nào bên trong cũng k có lớp lót bảo_vệ sản_phẩm nào hết đơn hàng giao cũng rất chậm nên làm_việc lại với đơn_vị giao hàng rất thất_vọng về lần đặt_hàng này của tiki,0
giao hàng rẻ_tiền hơn hàng đặt,0
tốt,2
sản_phẩm không sử_dụng được cho camera và điện_thoại,0
,2
,2
,2
,2
remote hoạt_động bình_thường shop chu_đáo như hình,2
,2
sản_phẩm dùng tốt mình thích dây này hơn dây nguyên_bản của aple,2
,2
,2
sp đúng như hình tuy_nhiên khi nhận thì ko có điện chắc do đã dùng hết nhưng sp dễ sử_dụng chất_lượng âm_thanh tạm ổn so với giá có hiện_tượng chập_chờn kết_nối nếu di_chuyển lúc đang nghe sau khi nạp đủ điện thì đã sd được khá lâu 4 ngày mỗi ngày 30 phút nhưng thấy báo vẫn còn 80 ko biết có chính_xác ko độ bền thì chưa biết tuy_nhiên ở mức giá này thì ok,2
,2
hàng rất đểu quảng_cáo sạc nhanh mà sạc rất chậm đầu báo có dầu_ko cho sạc báo shop nhận về ktra lại chuyển lại nguyên cái cũ đành phải vứt đi,0
,2
,2
,2
chất lương uy_tín,2
tốt,2
,2
dán kích_thước rất chuẩn dễ làm,2
,2
mình đã từng mua vài sản_phẩm tương_tự nhưng lực nâng rất yếu tuy_nhiên đến lần này thì rất hài_lòng giá đỡ có_thể bẻ thoải_mái mà không bị biến_dạng khi để lâu một điểm cộng cực mạnh nữa là tay ngàm giữ điện_thoại có khe vừa đủ để cắm dây_sạc đi qua không bị bít lỗ sạc like mạnh cho shop,2
,2
,2
ok,2
giao hàng nhanh_cáp sạc tốt sạc nhanh thanks shop,2
,2
,2
giá hời so với những trải_nghiệm tốt mang lại,2
,2
sp ok hình_ảnh minh_họa,2
,2
,2
cũng đc nghe đc đó trc mình cũng mua tiki 1 chiếc tai nghe ngang giá thật_ra cảm_giác nghe thích hơn mà tìm mãi k nhớ hãng nào nma của xiaomi cũng đc nè chắc do chưa quen cái đệm_tai nên k thấy bằng cái cũ thôi,2
,2
,2
,2
l,2
,2
,2
,2
bọn trẻ_con khá thích mẫu_mã đẹp gọi tốt âm_thanh còn chưa ok lắm tuy_nhiên chấp_nhận được trong tầm giá,2
xịn sò,2
,2
,2
dont flater yourself,2
,2
phê chất_liệu nhám_nhám gõ sướng tay,2
mua hàng bảo 30 ngày đổi trả giờ hành_lỗi cứ lòng_vòng,0
,2
được,2
sạc nhanh chỉ hơi ấm_nhẹ chứ không quá nóng giao hàng nhanh đúng hàng chính hãng,2
,2
ok,2
tai nghe đẹp quá dùng mấy hôm rồi nhưng vẫn mượt nhỏ_nhắn nhưng pin đc lâu có lần mình đeo cỡ 3 tiếng liên_tục nhưng vẫn còn pin về chất_âm thì ok có âm_bas tiếng nhạc_êm chủ_yếu vẫn thích thiết_kế nhỏ và nhẹ của tại nghe,2
,2
,2
ko dc ôm như vòng gốc,0
mua dây cùng đồng_hồ đã dặn shop giao_loại phù_hợp với đồng_hồ giao cho dây_ko phù_hợp với đồng_hồ ko sạc dc,0
,2
mình đặt ốp lưng kính nhưng nhận được là ốp lưng nhựa dẻo,1
đặt loại có khung mà giao loại không khung,0
giao nhanh hàng xịn,2
,2
,2
,2
mình muốn đổi lấy ốp 16 promax dc ko,2
,2
,2
,2
,2
giao hàng nhanh đặt_hàng hôm chủ_nhật sáng sớm nay anh shiper đã gọi nhận hàng chất_lượng hàng tốt phù_hợp với giá tiền chuột khá đẹp,2
,2
,2
,2
chất_lượng cao,2
,2
,2
,2
,2
miếng dán dày_dặn nhưng không dán tự_động bằng khung nhựa được mình vẫn phải bóc hẳn miếng cường_lực ra rồi canh dán thủ_công,2
,2
,2
,2
,2
,2
,2
,2
mua về được tuần đầu tai nghe hết pin bỏ lại vô_hộp nó sạc tự_động sau đó mỗi lần hết pin ở tai nghe là phải cắm sạc như video nó mới sạc ko là thua chán chả hiểu sao,0
mới đặt 10 h tối hôm trước trưa hôm sau đã nhận đc rồi chuột xinh mà rẻ nữa mình xài 3 ngày rồi vẫn mượt_mà lắm chuột còn tự tạm tắt khi lâu không dùng để tiết_kiệm pin nữa,2
,2
em mua sản_phẩm có 2 chuôi_a và type c sao giao cho e nhầm_sản phẩ v ạ,0
,2
ốp đẹp ôm máy cầm_chắc tay shop bán đồ ok,2
,2
,2
sản_phẩm quá tệ_mic chưa sử_dụng đã dùng không được liên_lạc với tiki thì không thấy hồi_âm chỉ hứa lèo,0
hàng như mô_tả pin lâu tầm xa giao hàng nhanh_shiper dễ_thương tôi rất hài_lòng,2
,2
,2
sạc khá nhanh,2
,2
,2
,2
,2
cứng_cáp nên cũng hơi khó xoay xài ổn,2
ok,2
sản_phẩm chất_lượng cao giao hàng nhanh,2
êm_đàm_thoại rõ_ràng mic_khử tiếng ồn tốt,2
,2
tạm,2
sach nhanh nhìn đẹp chắc,2
,2
,2
,2
,2
dung_lượng lớn_nhỏ gọn nhưng nặng,2
,2
bao da vừa vặn khá xinh_dùng khoảng 4 5 m sẽ trông cũ đi khá nhiều ngẫm lại thì mình thấy giá 800 k là khá đắt,2
chuột êm_cầm vừa tay lúc đầu chưa quen nhưng khá dễ thích_ứng với chuột nút xoay cuộn mình không biết sao nhưng có_vẻ chưa nhạy lắm dù đã điều_chỉnh tốc_độ trên máy màu hồng_xinh nhưng dễ dơ nhỏ gọn rất thích_hợp nếu có nhu_cầu xách tay cao,2
đẹp lắm ạ đk phủ 1 lớp mặt trên không sợ bám bẩn rất hài_lòng,2
,2
không tài_nào bật dc wireles,0
ok,2
,2
giao hàng chậm tai nghe thì nghe được có một bên,0
ok dùng nhậy đo,2
,2
giao 36 tiếng hàng chính hãng giá tốt,2
,2
đánh_giá để nhận xu,2
,2
chất_lượng tốt,2
sản_phẩm ổn đúng như mô_tả,2
hàng ngon_sạc nhanh không bị nóng,2
,2
,2
,2
hàng rất tốt giảm nhiệt cho cpu rất hiệu_quả,2
ok xài đẹp,2
chất_lượng hợp giá tiền,2
nhỏ gọn các chức_năng như quảng_cáo,2
,2
ok,2
tốt,2
ok,2
ok,2
,2
hàng chắc_chắn,2
hàng chính hãng sạc_ổn cứng_cáp shop đóng_gói cẩn_thận giao hàng nhanh,2
giao hàng nhanh chất_lượng tốt,2
,2
…,2
giáo đúng sản_phẩm đẹp truyền tốt không có độ trễ nhiều nếu không tính ms ms,2
,2
tính thẩm_mỹ rất cao chất_lượng tốt,2
,2
,2
,2
,2
đẹp mắt âm_thanh rõ ấm kết_nối hơi lâu lần đầu kết_nối ko hỉu sao hiện 2 cái trái và phải khác nhau nên chỉ có_thể kết_nối nghe lần được 1 tai dù đã thử quên thiết_bị kết_nối lại vẫn bị hơi nản rồi may sao kết_nối qua đt khác thì nhận được 1 kết_nối chung cho 2 tai_xài được rồi hú_hồn,2
,2
chất_lượng ok đóng_gói chắc_chắn giá_cả hợp_lý_độ tương_thích thiết_bị tốt tốc_độ ghi đọc ok,2
,2
đt mới chưa dám thử va_đập đóng_gói kĩ_hàng dùng cũng ok,2
ok dung_lượng lớn,2
ủng_hộ shop,2
vô_trách_nhiệm đảo mất uy_tín,0
,2
sp oke,2
cắm vào pc là lên điện ngay kết_nối nhanh pair được tai nghe sony wh1000xm4 lẫn airpods pro giữ được các chức_năng chạm_vuốt và cả chống ồn hay xuyên âm của tai nghe mình dùng windows 11 nói_chung không có gì để chê 2,2
,2
,2
shop giao hàng nhanh đóng_gói kỉ đúng sp như hình đã vài ngày thấy âm_thanh nghe ấm êm_tai nhưng pin_tuột rất nhanh sạc xong 100 pin k sử_dụng để vài tiếng thì còn 73 pin,2
,2
tai nghe ổn nhưng làm cách nào để khắc_phục âm_thanh chỉ hoạt_động một bên bên kia thì cứ báo turn on chớp đèn_xanh đỏ liên_tục mong_shop giải_đáp cho,1
giao hàng nhanh vấn_đề rọc seal ra cũng dễ hiểu là để dán tem bảo_hành của bên bán nhưng tốc_độ read write không đúng so với quảng_cáo mình tốc_độ ghi ra 14 4 mb s và tốc_độ đọc ra 55 mb s quảng_cáo là up to 100 mb s,0
ổn với giá tiền,2
rất lỏng_lẻo cắm vào đường truyền_kém không sử_dụng được gì,0
,2
cũng ổn,2
giá rẻ_lót chuột_siêu mềm_mại luôn,2
,2
,2
sản_phẩm có kiểu_dáng đẹp mảnh gọn … di_chuột rất êm_mượt và điện dùng khá trâu … thật_sự cảm_thấy rất ưng_ý vì sau gần 10 ngày sử_dụng mà vẫn chưa hết điện đúng như shop quảng_cáo có_lẽ do laptop của mình dỏm nên vẫn chưa kết_nối được với chuột qua dạng bluetoth nhưng thôi sẽ mò sau rất sẵn_lòng ủng_hộ shop cho đợt khuyến_mãi tương_tự …,2
ok,2
,2
giao hàng cực nhanh hub vỏ nhôm rất chắc_chắn và đẹp các cổng làm_việc tốt với macbok pro 16 inch intel 2 cổng usb thì hơi ít nhưng cũng tạm ổn nhỏ gọn dễ đem đi,2
mua ở shop này là bao an_tâm hàng chính hãng nhé_mn luôn ủng_hộ shop nhìu,2
san_phẩm tot giao hang nhanh,2
,2
,2
,2
,2
giao rất nhanh rẻ nhưng đẹp khá chắc_chắn màu xanh ngọc siêu_xinh ạ,2
,2
,2
,2
,2
tệ giá thì đắt mua chưa được 2 tuần nữa bể rồi rớt từ độ cao cách đất chắc chưa tới 10 cm từ cái đế để đt xuống bàn ko che chống nhìn trộm tốt như quảng_cáo con_nhỏ em kêu chị làm gì em thấy hết trừ khi tắt đèn xuống zero lúc đó mình cũng chả thấy chứ đừng nói j ng kế bên do miếng che đen nên màn_hình nó sẽ tối lại nữa,0
ko nhìn được bị mờ hình_ảnh bị nhòe ko xem được gây phản_cảm ko nhìn được ko biết liên_hệ đổi như_thế_nào,0
mang hơi yếu,2
chất_lượng đúng mô_tả đóng_gói đẹp chăm_sóc khách_hàng tốt đáng mua,2
chuột tốt giá hơi mắc so với các chuột khác nhưng thương_hiệu đảm_bảo,2
tuyệt_vời giá_cả hợp_lí chống nước đạt tốt hình_thức đẹp ok,2
,2
,2
,2
,2
,2
,2
,2
tốc_độ truyền nhanh,2
,2
đặt màu hồng như hình mà giao dây đeo chất_lượng và màu_sắc như đồ_chơi con_nít nói_chung là tiki giao nhanh mà hàng kém chất_lượng,1
,2
,2
,2
,2
,2
giao đúng hẹn nhưng tiếc là lúc mua giá giảm nhưng vẫn không rẻ bằng bây_giờ sale,2
mình nhận hàng mở ra thấy bị thiếu thiết_bị kết_nối với máy_tính,1
,2
mình đã có yêu_cầu xuất_hóa đơn cho cty mà vẫn chưa nhận được tiki vui_lòng gửi hóa đơn đánh_giá sản_phẩm chất_lượng tốt đóng_gói cẩn_thận giao hàng nhanh,2
,2
,2
,2
,2
,2
sản_phẩm mới dùng thì tốt không có vấn_đề gì xài tikinow nên giao rất nhanh đầu_tiên là như_vậy còn về lâu_dài mình sẽ cập_nhật sau,2
sạc ngược lấy pin đt sạc cho máy,0
,2
tốt,2
,2
giao hàng siêu nhanh đủ số_lượng chưa sd nên chưa đánh_giá nhung tin_tưởng tiki,2
hàng tốt hơi nhỏ,2
không có thiết_bị nào của aple nhận được sạc,0
rất tốt giao nhanh pin xài lâu,2
dây cắm sạc dự_phòng chỉ dùng cho những dòng đời thấp_đời cao không dùng được buồn,1
tai nghe chất_lượng nghe khá mượt giao hàng nhanh và chế_độ bảo_hành khá tốt khi bị vấn_đề mong có_thể thêm nhiều màu khác ngoài đen và trắng,1
chuột dùng tốt bấm êm không ồn,2
đặt bộ sạc nhanh nhưng chỉ có củ sạc muốn trả lại nhưng shop_ko trả_lời mua củ sạc thì về dây đâu mà sạc đề_nghị sửa lại tiêu_đề tránh cho khách_hành khác hiểu sai,0
sản_phẩm tốt,2
rất vừa_ý rất tốt,2
,2
,2
tốt,2
,2
sản_phẩm tốt sử_dụng bền_tiện lợi,2
,2
,2
vừa khít máy,2
bình_thường sp hơi mỏng cầm không chắc tay lắm,0
tv không tương_thích nên chưa biết luôn,2
gắn vào ok và cài ổn,2
tai nghe êm gọn đẹp giá tốt,2
tốt,2
,2
,2
,2
usb bị giật_lag khi sử_dụng,0
,2
,2
chống va_đập tốt,2
man hinh tot cam_on shop,2
khó sử_dụng vì cái cây đỡ cứng quá khó uốn_cong theo ý mình,1
,2
nhắn_viên giao hàng nhiệt_tình …,2
,2
miếng pad nhỏ xinh và vừa vặn đúng màu mình thích và tiệp màu chuột nữa nhạy lắm luôn,2
,2
tốt,2
,2
cáp sạc trên củ sạc không hoạt_động khi cắm sạc có_thể cho đổi hàng được không,1
,2
sản_phẩm đẹp chắc_chắn độ hoàn_thiện cao kết_nối nhanh và âm_thanh tốt đeo êm,2
,2
,2
đặt 1 m giao 30 cm,0
,2
,2
,2
đẹo đubgs như miêu_tả,2
dây xạc đầu type c không vừa với giá đỡ,0
y_như hình,2
,2
,2
rất ổn lun nha mn lap 15 6 inch đỡ vẫn bảo oke nha,2
,2
pin ok_tai nghe k ổn_định lắm đội lúc vẫn kết_nối nhưng lại k phát nhạc,1
cáp đúng mô_tả kết_nối tốt còn về chất_lượng thì phải chờ thời_gian sử_dụng,2
giao hàng nhanh kiểu_dáng đẹp rất vừa tay,2
mọi phím ổn_trừ joystick hơi cứng_chơi lâu là bị đau ngón tay tay mồ_hôi nên cũng phải lau liên_tục vì bám vào tay cầm nhiều mới dùng hơn tuần nên chưa biết dùng đc bao_lâu mua về chơi mấy game chặt chém phê hơn hẳn dùng bàn_phím,1
,2
dòng máy tầm rất thấp không gọi được video và mức sai_lệch trên_dưới 1 km,2
sản_phẩm rất là tốt rất đúng với muêu_tả,2
gọn kết_nối nhanh,2
chuột ưng lắm nha mua về xài rất tốt_mượt mà và bền nữa nên mua nha mng,2
,2
,2
,2
chuẩn,2
,2
không kết_nối đc với điện_thoại,0
,2
,2
,2
xài ổn,2
,2
ứ,2
,2
,2
cáp hdmi ra dvi mà gắn ko vào đc thử dùng cáp hdmi khác thì gắn vào thì đc có đổi lại được ko tiki,0
,2
ổn,2
g,2
mới nhận được hàng lúc đặt_hàng tiki hẹn hôm sau giao mà sau đó giao_trễ 2 ngày cảm_nhận ban_đầu là chuột hoàn_thiện tốt di_chuột êm và nhạy_nút bấm nhẹ và đúng silent luôn ngồi bấm không nghe tiếng_động gì con_lăn giữa hơi cứng ai lăn nhiều chắc_mỏi đầu ngón chắc tay mình to nên form chuột không được ôm tay,2
sp ok ạ,2
tiki giao hàng đúng giờ dù trời có mưa lạnh sản_phẩm đóng_gói cẩn_thận chuột hơi nhỏ so với cỡ tay nhưng chất_lượng hoàn_thiện tốt ấn_tượng ban_đầu tốt_mong sẽ có trải_nghiệm tốt với sản_phẩm cảm_ơn tada,2
vừa nhận sản_phẩm tai nghe ok lau lâu hay mất tín_hiệu blutoth nhưng có_thể do minh để khoảng_cách xa với thiết_bị cảm_ứng không được nhạy lắm nhưng cơ_bản dùng được chất_lượng âm_thanh ổn chất_lượng tốt trong tầm_giá của sản_phẩm shop giao hàng đóng_gói cẩn_thận kỹ_càng,2
sạc pin nhanh mua của tiki nên cũng yên_tâm,2
,2
,2
,2
hàng nguyên_hộp đóng_gói cẩn_thận,2
mình đã mua sim này nhưng_mà không_thể phát được wifi từ sim này mọi người nên cân_nhắc khi mua,0
,2
sau khi dùng đc 1 tuần mình thấy như sau thời_gian nghe tuy ko_đc lâu lắm nhưng cũng ổn trung_bình 3 tiếng chất_lượng âm_thanh khá bình_thường vừa túi_tiền mà tuy_nhiên pin ở hộp đựng tay nghe thì khá lâu đầu_tay nghe thì to và phần đúc vào tai thì hơi ngắn nên dể rơi và 1 cái đặt_biệt như sau đôi_khi hay bị ngắt_quản chập_chờn và mỗi lần như_thế âm_thanh của 2 tai nghe bị lệch với nhau âm_thanh ko đều giữa trái và phải nữa giống như mỗi bên phát 1 kiểu vậy mẫu thì giống mô_tả nói chùng hàng cũng khá rẻ_tiền nên chất_lượng như_thế cũng chấp_nhận đc,0
,2
ok,2
,2
,2
,2
sản_phẩm tốt nút bấm nhậy và êm chỉ cần ghim vào là dùng dc khá rẻ so với sp khác rất yên_tâm với thương_hiệu logitech,2
sim mua dùng được 1 tháng đến 14 4 2022 không sử_dụng được nữa không liên_hệ được với tổng_đài 789 như trước,0
ok,2
,2
,2
,2
chất_lượng khá tốt,2
nhận hàng rồi ạ chưa dùng nên chưa biết sp thế_nào nhưng vẫn cho 5 sao,2
